9.28314	-9.09270	12.80000
10.03990	-9.09270	12.80000
10.79670	-9.09270	12.80000
-12.66300	-8.43992	12.80000
-11.90630	-8.43992	12.80000
-11.14950	-8.43992	12.80000
-10.39270	-8.43992	12.80000
-9.63597	-8.43992	12.80000
-8.87920	-8.43992	12.80000
-8.12244	-8.43992	12.80000
-7.36567	-8.43992	12.80000
-6.60891	-8.43992	12.80000
-5.85215	-8.43992	6.42000
-5.09538	-8.43992	8.03000
-4.33862	-8.43992	12.80000
-3.58185	-8.43992	12.80000
-2.82509	-8.43992	12.80000
-2.06832	-8.43992	12.80000
-1.31156	-8.43992	12.80000
-0.55480	-8.43992	12.80000
0.20197	-8.43992	12.80000
0.95873	-8.43992	12.80000
1.71550	-8.43992	10.20000
2.47226	-8.43992	12.80000
3.22903	-8.43992	11.80000
3.98579	-8.43992	10.20000
4.74256	-8.43992	11.80000
5.49932	-8.43992	11.80000
6.25608	-8.43992	12.80000
7.01285	-8.43992	12.80000
7.76961	-8.43992	11.80000
8.52638	-8.43992	12.80000
9.28314	-8.43992	12.80000
10.03990	-8.43992	12.80000
10.79670	-8.43992	12.80000
-12.66300	-7.78713	12.80000
-11.90630	-7.78713	12.80000
-11.14950	-7.78713	12.80000
-10.39270	-7.78713	12.80000
-9.63597	-7.78713	12.80000
-8.87920	-7.78713	12.80000
-8.12244	-7.78713	12.80000
-7.36567	-7.78713	12.80000
-6.60891	-7.78713	11.80000
-5.85215	-7.78713	5.35000
-5.09538	-7.78713	3.75000
-4.33862	-7.78713	4.82000
-3.58185	-7.78713	8.03000
-2.82509	-7.78713	12.80000
-2.06832	-7.78713	12.80000
-1.31156	-7.78713	11.80000
-0.55480	-7.78713	12.80000
0.20197	-7.78713	12.80000
0.95873	-7.78713	12.80000
1.71550	-7.78713	8.56000
2.47226	-7.78713	6.96000
3.22903	-7.78713	6.42000
3.98579	-7.78713	6.96000
4.74256	-7.78713	11.80000
5.49932	-7.78713	11.80000
6.25608	-7.78713	12.80000
7.01285	-7.78713	12.80000
7.76961	-7.78713	12.80000
8.52638	-7.78713	12.80000
9.28314	-7.78713	12.80000
10.03990	-7.78713	12.80000
10.79670	-7.78713	12.80000
-12.66300	-7.13435	12.80000
-11.90630	-7.13435	12.80000
-11.14950	-7.13435	12.80000
-10.39270	-7.13435	12.80000
-9.63597	-7.13435	12.80000
-8.87920	-7.13435	12.80000
-8.12244	-7.13435	12.80000
-7.36567	-7.13435	12.80000
-6.60891	-7.13435	12.80000
-5.85215	-7.13435	8.56000
-5.09538	-7.13435	5.35000
-4.33862	-7.13435	4.82000
-3.58185	-7.13435	5.89000
-2.82509	-7.13435	9.10000
-2.06832	-7.13435	10.20000
-1.31156	-7.13435	10.20000
-0.55480	-7.13435	11.80000
0.20197	-7.13435	11.80000
0.95873	-7.13435	10.20000
1.71550	-7.13435	5.35000
2.47226	-7.13435	5.35000
3.22903	-7.13435	10.20000
3.98579	-7.13435	11.80000
4.74256	-7.13435	12.80000
5.49932	-7.13435	12.80000
6.25608	-7.13435	12.80000
7.01285	-7.13435	12.80000
7.76961	-7.13435	12.80000
8.52638	-7.13435	12.80000
9.28314	-7.13435	12.80000
10.03990	-7.13435	12.80000
10.79670	-7.13435	12.80000
-12.66300	-6.48156	12.80000
-11.90630	-6.48156	12.80000
-11.14950	-6.48156	12.80000
-10.39270	-6.48156	12.80000
-9.63597	-6.48156	12.80000
-8.87920	-6.48156	12.80000
-8.12244	-6.48156	12.80000
-7.36567	-6.48156	12.80000
-6.60891	-6.48156	12.80000
-5.85215	-6.48156	7.49000
-5.09538	-6.48156	6.96000
-4.33862	-6.48156	5.89000
-3.58185	-6.48156	8.56000
-2.82509	-6.48156	8.56000
-2.06832	-6.48156	9.10000
-1.31156	-6.48156	9.10000
-0.55480	-6.48156	9.10000
0.20197	-6.48156	11.80000
0.95873	-6.48156	9.10000
1.71550	-6.48156	6.42000
2.47226	-6.48156	4.82000
3.22903	-6.48156	9.10000
3.98579	-6.48156	12.80000
4.74256	-6.48156	12.80000
5.49932	-6.48156	12.80000
6.25608	-6.48156	11.80000
7.01285	-6.48156	12.80000
7.76961	-6.48156	12.80000
8.52638	-6.48156	12.80000
9.28314	-6.48156	12.80000
10.03990	-6.48156	12.80000
10.79670	-6.48156	12.80000
-12.66300	-5.82878	12.80000
-11.90630	-5.82878	12.80000
-11.14950	-5.82878	12.80000
-10.39270	-5.82878	12.80000
-9.63597	-5.82878	12.80000
-8.87920	-5.82878	12.80000
-8.12244	-5.82878	12.80000
-7.36567	-5.82878	12.80000
-6.60891	-5.82878	7.49000
-5.85215	-5.82878	5.89000
-5.09538	-5.82878	7.49000
-4.33862	-5.82878	8.03000
-3.58185	-5.82878	8.03000
-2.82509	-5.82878	12.80000
-2.06832	-5.82878	9.10000
-1.31156	-5.82878	10.20000
-0.55480	-5.82878	9.10000
0.20197	-5.82878	10.20000
0.95873	-5.82878	8.03000
1.71550	-5.82878	4.82000
2.47226	-5.82878	7.49000
3.22903	-5.82878	8.03000
3.98579	-5.82878	12.80000
4.74256	-5.82878	10.20000
5.49932	-5.82878	11.80000
6.25608	-5.82878	10.20000
7.01285	-5.82878	12.80000
7.76961	-5.82878	12.80000
8.52638	-5.82878	12.80000
9.28314	-5.82878	12.80000
10.03990	-5.82878	12.80000
10.79670	-5.82878	12.80000
-12.66300	-5.17599	12.80000
-11.90630	-5.17599	12.80000
-11.14950	-5.17599	12.80000
-10.39270	-5.17599	12.80000
-9.63597	-5.17599	12.80000
-8.87920	-5.17599	12.80000
-8.12244	-5.17599	12.80000
-7.36567	-5.17599	8.56000
-6.60891	-5.17599	6.96000
-5.85215	-5.17599	5.35000
-5.09538	-5.17599	6.96000
-4.33862	-5.17599	5.89000
-3.58185	-5.17599	6.96000
-2.82509	-5.17599	8.56000
-2.06832	-5.17599	8.03000
-1.31156	-5.17599	8.03000
-0.55480	-5.17599	10.20000
0.20197	-5.17599	6.96000
0.95873	-5.17599	5.89000
1.71550	-5.17599	4.28000
2.47226	-5.17599	6.96000
3.22903	-5.17599	8.56000
3.98579	-5.17599	8.56000
4.74256	-5.17599	9.10000
5.49932	-5.17599	12.80000
6.25608	-5.17599	12.80000
7.01285	-5.17599	12.80000
7.76961	-5.17599	12.80000
8.52638	-5.17599	12.80000
9.28314	-5.17599	12.80000
10.03990	-5.17599	12.80000
10.79670	-5.17599	12.80000
-12.66300	-4.52320	12.80000
-11.90630	-4.52320	12.80000
-11.14950	-4.52320	12.80000
-10.39270	-4.52320	12.80000
-9.63597	-4.52320	12.80000
-8.87920	-4.52320	12.80000
-8.12244	-4.52320	11.80000
-7.36567	-4.52320	6.42000
-6.60891	-4.52320	6.96000
-5.85215	-4.52320	6.96000
-5.09538	-4.52320	10.20000
-4.33862	-4.52320	11.80000
-3.58185	-4.52320	6.96000
-2.82509	-4.52320	7.49000
-2.06832	-4.52320	8.03000
-1.31156	-4.52320	6.42000
-0.55480	-4.52320	5.89000
0.20197	-4.52320	9.10000
0.95873	-4.52320	5.35000
1.71550	-4.52320	8.56000
2.47226	-4.52320	8.56000
3.22903	-4.52320	5.89000
3.98579	-4.52320	6.96000
4.74256	-4.52320	10.20000
5.49932	-4.52320	11.80000
6.25608	-4.52320	12.80000
7.01285	-4.52320	12.80000
7.76961	-4.52320	12.80000
8.52638	-4.52320	12.80000
9.28314	-4.52320	12.80000
10.03990	-4.52320	12.80000
10.79670	-4.52320	12.80000
-12.66300	-3.87042	12.80000
-11.90630	-3.87042	12.80000
-11.14950	-3.87042	12.80000
-10.39270	-3.87042	12.80000
-9.63597	-3.87042	12.80000
-8.87920	-3.87042	12.80000
-8.12244	-3.87042	11.80000
-7.36567	-3.87042	5.35000
-6.60891	-3.87042	6.42000
-5.85215	-3.87042	4.28000
-5.09538	-3.87042	6.96000
-4.33862	-3.87042	10.20000
-3.58185	-3.87042	8.03000
-2.82509	-3.87042	7.49000
-2.06832	-3.87042	8.03000
-1.31156	-3.87042	6.96000
-0.55480	-3.87042	5.35000
0.20197	-3.87042	6.96000
0.95873	-3.87042	8.56000
1.71550	-3.87042	6.96000
2.47226	-3.87042	7.49000
3.22903	-3.87042	5.35000
3.98579	-3.87042	8.03000
4.74256	-3.87042	10.20000
5.49932	-3.87042	12.80000
6.25608	-3.87042	12.80000
7.01285	-3.87042	12.80000
7.76961	-3.87042	12.80000
8.52638	-3.87042	12.80000
9.28314	-3.87042	12.80000
10.03990	-3.87042	12.80000
10.79670	-3.87042	12.80000
-12.66300	-3.21763	12.80000
-11.90630	-3.21763	12.80000
-11.14950	-3.21763	12.80000
-10.39270	-3.21763	12.80000
-9.63597	-3.21763	12.80000
-8.87920	-3.21763	12.80000
-8.12244	-3.21763	11.80000
-7.36567	-3.21763	5.89000
-6.60891	-3.21763	4.28000
-5.85215	-3.21763	4.82000
-5.09538	-3.21763	4.82000
-4.33862	-3.21763	4.28000
-3.58185	-3.21763	6.96000
-2.82509	-3.21763	8.56000
-2.06832	-3.21763	5.89000
-1.31156	-3.21763	6.96000
-0.55480	-3.21763	5.35000
0.20197	-3.21763	6.42000
0.95873	-3.21763	8.03000
1.71550	-3.21763	6.96000
2.47226	-3.21763	5.89000
3.22903	-3.21763	6.96000
3.98579	-3.21763	10.20000
4.74256	-3.21763	11.80000
5.49932	-3.21763	12.80000
6.25608	-3.21763	12.80000
7.01285	-3.21763	12.80000
7.76961	-3.21763	12.80000
8.52638	-3.21763	12.80000
9.28314	-3.21763	12.80000
10.03990	-3.21763	12.80000
10.79670	-3.21763	12.80000
-12.66300	-2.56485	12.80000
-11.90630	-2.56485	12.80000
-11.14950	-2.56485	12.80000
-10.39270	-2.56485	12.80000
-9.63597	-2.56485	12.80000
-8.87920	-2.56485	12.80000
-8.12244	-2.56485	10.20000
-7.36567	-2.56485	5.35000
-6.60891	-2.56485	5.35000
-5.85215	-2.56485	4.28000
-5.09538	-2.56485	3.75000
-4.33862	-2.56485	3.21000
-3.58185	-2.56485	4.28000
-2.82509	-2.56485	5.35000
-2.06832	-2.56485	5.35000
-1.31156	-2.56485	4.82000
-0.55480	-2.56485	6.96000
0.20197	-2.56485	6.42000
0.95873	-2.56485	5.89000
1.71550	-2.56485	8.03000
2.47226	-2.56485	8.03000
3.22903	-2.56485	9.10000
3.98579	-2.56485	11.80000
4.74256	-2.56485	12.80000
5.49932	-2.56485	11.80000
6.25608	-2.56485	12.80000
7.01285	-2.56485	12.80000
7.76961	-2.56485	12.80000
8.52638	-2.56485	12.80000
9.28314	-2.56485	12.80000
10.03990	-2.56485	12.80000
10.79670	-2.56485	12.80000
-12.66300	-1.91206	12.80000
-11.90630	-1.91206	12.80000
-11.14950	-1.91206	12.80000
-10.39270	-1.91206	12.80000
-9.63597	-1.91206	12.80000
-8.87920	-1.91206	11.80000
-8.12244	-1.91206	5.35000
-7.36567	-1.91206	3.75000
-6.60891	-1.91206	5.35000
-5.85215	-1.91206	3.75000
-5.09538	-1.91206	3.21000
-4.33862	-1.91206	2.68000
-3.58185	-1.91206	3.21000
-2.82509	-1.91206	3.75000
-2.06832	-1.91206	4.82000
-1.31156	-1.91206	4.28000
-0.55480	-1.91206	5.35000
0.20197	-1.91206	7.49000
0.95873	-1.91206	7.49000
1.71550	-1.91206	5.35000
2.47226	-1.91206	6.96000
3.22903	-1.91206	11.80000
3.98579	-1.91206	8.03000
4.74256	-1.91206	9.10000
5.49932	-1.91206	10.20000
6.25608	-1.91206	8.03000
7.01285	-1.91206	8.03000
7.76961	-1.91206	11.80000
8.52638	-1.91206	12.80000
9.28314	-1.91206	12.80000
10.03990	-1.91206	12.80000
10.79670	-1.91206	12.80000
-12.66300	-1.25928	12.80000
-11.90630	-1.25928	12.80000
-11.14950	-1.25928	12.80000
-10.39270	-1.25928	12.80000
-9.63597	-1.25928	11.80000
-8.87920	-1.25928	11.80000
-8.12244	-1.25928	6.96000
-7.36567	-1.25928	4.82000
-6.60891	-1.25928	3.75000
-5.85215	-1.25928	4.28000
-5.09538	-1.25928	3.75000
-4.33862	-1.25928	4.28000
-3.58185	-1.25928	3.21000
-2.82509	-1.25928	4.28000
-2.06832	-1.25928	4.82000
-1.31156	-1.25928	3.21000
-0.55480	-1.25928	0.00000
0.20197	-1.25928	2.14000
0.95873	-1.25928	4.82000
1.71550	-1.25928	5.89000
2.47226	-1.25928	9.10000
3.22903	-1.25928	9.10000
3.98579	-1.25928	8.56000
4.74256	-1.25928	11.80000
5.49932	-1.25928	9.10000
6.25608	-1.25928	12.80000
7.01285	-1.25928	10.20000
7.76961	-1.25928	11.80000
8.52638	-1.25928	11.80000
9.28314	-1.25928	12.80000
10.03990	-1.25928	12.80000
10.79670	-1.25928	12.80000
-12.66300	-0.60649	12.80000
-11.90630	-0.60649	12.80000
-11.14950	-0.60649	12.80000
-10.39270	-0.60649	12.80000
-9.63597	-0.60649	11.80000
-8.87920	-0.60649	9.10000
-8.12244	-0.60649	5.89000
-7.36567	-0.60649	5.89000
-6.60891	-0.60649	5.35000
-5.85215	-0.60649	6.96000
-5.09538	-0.60649	6.42000
-4.33862	-0.60649	3.21000
-3.58185	-0.60649	3.75000
-2.82509	-0.60649	4.82000
-2.06832	-0.60649	4.82000
-1.31156	-0.60649	2.14000
-0.55480	-0.60649	0.00000
0.20197	-0.60649	2.68000
0.95873	-0.60649	1.07000
1.71550	-0.60649	2.68000
2.47226	-0.60649	5.89000
3.22903	-0.60649	9.10000
3.98579	-0.60649	9.10000
4.74256	-0.60649	8.03000
5.49932	-0.60649	7.49000
6.25608	-0.60649	10.20000
7.01285	-0.60649	8.03000
7.76961	-0.60649	10.20000
8.52638	-0.60649	12.80000
9.28314	-0.60649	12.80000
10.03990	-0.60649	12.80000
10.79670	-0.60649	12.80000
-12.66300	0.04630	12.80000
-11.90630	0.04630	12.80000
-11.14950	0.04630	12.80000
-10.39270	0.04630	12.80000
-9.63597	0.04630	11.80000
-8.87920	0.04630	12.80000
-8.12244	0.04630	8.03000
-7.36567	0.04630	7.49000
-6.60891	0.04630	6.42000
-5.85215	0.04630	6.96000
-5.09538	0.04630	5.35000
-4.33862	0.04630	4.28000
-3.58185	0.04630	3.75000
-2.82509	0.04630	5.89000
-2.06832	0.04630	6.96000
-1.31156	0.04630	3.75000
-0.55480	0.04630	1.07000
0.20197	0.04630	1.61000
0.95873	0.04630	0.00000
1.71550	0.04630	2.68000
2.47226	0.04630	6.42000
3.22903	0.04630	9.10000
3.98579	0.04630	10.20000
4.74256	0.04630	8.03000
5.49932	0.04630	9.10000
6.25608	0.04630	9.10000
7.01285	0.04630	11.80000
7.76961	0.04630	11.80000
8.52638	0.04630	12.80000
9.28314	0.04630	12.80000
10.03990	0.04630	12.80000
10.79670	0.04630	12.80000
-12.66300	0.69908	12.80000
-11.90630	0.69908	12.80000
-11.14950	0.69908	12.80000
-10.39270	0.69908	12.80000
-9.63597	0.69908	12.80000
-8.87920	0.69908	10.20000
-8.12244	0.69908	8.56000
-7.36567	0.69908	8.03000
-6.60891	0.69908	8.56000
-5.85215	0.69908	6.96000
-5.09538	0.69908	5.89000
-4.33862	0.69908	5.35000
-3.58185	0.69908	4.82000
-2.82509	0.69908	4.82000
-2.06832	0.69908	4.82000
-1.31156	0.69908	6.42000
-0.55480	0.69908	3.75000
0.20197	0.69908	1.61000
0.95873	0.69908	2.14000
1.71550	0.69908	5.35000
2.47226	0.69908	8.03000
3.22903	0.69908	10.20000
3.98579	0.69908	7.49000
4.74256	0.69908	10.20000
5.49932	0.69908	8.56000
6.25608	0.69908	10.20000
7.01285	0.69908	10.20000
7.76961	0.69908	10.20000
8.52638	0.69908	12.80000
9.28314	0.69908	12.80000
10.03990	0.69908	12.80000
10.79670	0.69908	12.80000
-12.66300	1.35187	11.80000
-11.90630	1.35187	12.80000
-11.14950	1.35187	12.80000
-10.39270	1.35187	12.80000
-9.63597	1.35187	9.10000
-8.87920	1.35187	11.80000
-8.12244	1.35187	10.20000
-7.36567	1.35187	8.56000
-6.60891	1.35187	11.80000
-5.85215	1.35187	11.80000
-5.09538	1.35187	8.56000
-4.33862	1.35187	5.35000
-3.58185	1.35187	5.35000
-2.82509	1.35187	4.82000
-2.06832	1.35187	6.42000
-1.31156	1.35187	5.35000
-0.55480	1.35187	4.28000
0.20197	1.35187	1.61000
0.95873	1.35187	2.68000
1.71550	1.35187	4.28000
2.47226	1.35187	5.89000
3.22903	1.35187	8.56000
3.98579	1.35187	6.96000
4.74256	1.35187	8.03000
5.49932	1.35187	12.80000
6.25608	1.35187	10.20000
7.01285	1.35187	11.80000
7.76961	1.35187	12.80000
8.52638	1.35187	12.80000
9.28314	1.35187	12.80000
10.03990	1.35187	12.80000
10.79670	1.35187	12.80000
-12.66300	2.00465	12.80000
-11.90630	2.00465	12.80000
-11.14950	2.00465	11.80000
-10.39270	2.00465	12.80000
-9.63597	2.00465	10.20000
-8.87920	2.00465	10.20000
-8.12244	2.00465	11.80000
-7.36567	2.00465	11.80000
-6.60891	2.00465	10.20000
-5.85215	2.00465	12.80000
-5.09538	2.00465	7.49000
-4.33862	2.00465	4.82000
-3.58185	2.00465	7.49000
-2.82509	2.00465	5.89000
-2.06832	2.00465	6.96000
-1.31156	2.00465	5.89000
-0.55480	2.00465	4.28000
0.20197	2.00465	3.75000
0.95873	2.00465	3.75000
1.71550	2.00465	4.28000
2.47226	2.00465	5.35000
3.22903	2.00465	9.10000
3.98579	2.00465	9.10000
4.74256	2.00465	12.80000
5.49932	2.00465	11.80000
6.25608	2.00465	12.80000
7.01285	2.00465	12.80000
7.76961	2.00465	12.80000
8.52638	2.00465	12.80000
9.28314	2.00465	12.80000
10.03990	2.00465	12.80000
10.79670	2.00465	12.80000
-12.66300	2.65744	12.80000
-11.90630	2.65744	12.80000
-11.14950	2.65744	12.80000
-10.39270	2.65744	12.80000
-9.63597	2.65744	12.80000
-8.87920	2.65744	11.80000
-8.12244	2.65744	11.80000
-7.36567	2.65744	10.20000
-6.60891	2.65744	9.10000
-5.85215	2.65744	10.20000
-5.09538	2.65744	11.80000
-4.33862	2.65744	8.03000
-3.58185	2.65744	6.96000
-2.82509	2.65744	9.10000
-2.06832	2.65744	9.10000
-1.31156	2.65744	7.49000
-0.55480	2.65744	5.35000
0.20197	2.65744	4.82000
0.95873	2.65744	3.21000
1.71550	2.65744	4.82000
2.47226	2.65744	5.89000
3.22903	2.65744	6.96000
3.98579	2.65744	11.80000
4.74256	2.65744	12.80000
5.49932	2.65744	12.80000
6.25608	2.65744	10.20000
7.01285	2.65744	12.80000
7.76961	2.65744	12.80000
8.52638	2.65744	11.80000
9.28314	2.65744	12.80000
10.03990	2.65744	12.80000
10.79670	2.65744	12.80000
-12.66300	3.31022	12.80000
-11.90630	3.31022	12.80000
-11.14950	3.31022	12.80000
-10.39270	3.31022	12.80000
-9.63597	3.31022	12.80000
-8.87920	3.31022	12.80000
-8.12244	3.31022	12.80000
-7.36567	3.31022	12.80000
-6.60891	3.31022	9.10000
-5.85215	3.31022	11.80000
-5.09538	3.31022	9.10000
-4.33862	3.31022	9.10000
-3.58185	3.31022	8.56000
-2.82509	3.31022	10.20000
-2.06832	3.31022	9.10000
-1.31156	3.31022	10.20000
-0.55480	3.31022	5.89000
0.20197	3.31022	5.35000
0.95873	3.31022	6.96000
1.71550	3.31022	6.96000
2.47226	3.31022	7.49000
3.22903	3.31022	6.96000
3.98579	3.31022	8.56000
4.74256	3.31022	12.80000
5.49932	3.31022	12.80000
6.25608	3.31022	12.80000
7.01285	3.31022	12.80000
7.76961	3.31022	12.80000
8.52638	3.31022	12.80000
9.28314	3.31022	12.80000
10.03990	3.31022	12.80000
10.79670	3.31022	12.80000
-12.66300	3.96301	12.80000
-11.90630	3.96301	12.80000
-11.14950	3.96301	12.80000
-10.39270	3.96301	12.80000
-9.63597	3.96301	12.80000
-8.87920	3.96301	12.80000
-8.12244	3.96301	12.80000
-7.36567	3.96301	11.80000
-6.60891	3.96301	12.80000
-5.85215	3.96301	9.10000
-5.09538	3.96301	10.20000
-4.33862	3.96301	10.20000
-3.58185	3.96301	12.80000
-2.82509	3.96301	10.20000
-2.06832	3.96301	10.20000
-1.31156	3.96301	8.03000
-0.55480	3.96301	11.80000
0.20197	3.96301	11.80000
0.95873	3.96301	10.20000
1.71550	3.96301	11.80000
2.47226	3.96301	12.80000
3.22903	3.96301	9.10000
3.98579	3.96301	9.10000
4.74256	3.96301	11.80000
5.49932	3.96301	12.80000
6.25608	3.96301	12.80000
7.01285	3.96301	12.80000
7.76961	3.96301	11.80000
8.52638	3.96301	12.80000
9.28314	3.96301	12.80000
10.03990	3.96301	12.80000
10.79670	3.96301	12.80000
-12.66300	4.61580	12.80000
-11.90630	4.61580	12.80000
-11.14950	4.61580	12.80000
-10.39270	4.61580	12.80000
-9.63597	4.61580	11.80000
-8.87920	4.61580	12.80000
-8.12244	4.61580	10.20000
-7.36567	4.61580	12.80000
-6.60891	4.61580	12.80000
-5.85215	4.61580	12.80000
-5.09538	4.61580	11.80000
-4.33862	4.61580	11.80000
-3.58185	4.61580	10.20000
-2.82509	4.61580	10.20000
-2.06832	4.61580	12.80000
-1.31156	4.61580	10.20000
-0.55480	4.61580	9.10000
0.20197	4.61580	11.80000
0.95873	4.61580	6.96000
1.71550	4.61580	11.80000
2.47226	4.61580	11.80000
3.22903	4.61580	12.80000
3.98579	4.61580	11.80000
4.74256	4.61580	12.80000
5.49932	4.61580	12.80000
6.25608	4.61580	11.80000
7.01285	4.61580	12.80000
7.76961	4.61580	12.80000
8.52638	4.61580	12.80000
9.28314	4.61580	12.80000
10.03990	4.61580	12.80000
10.79670	4.61580	12.80000
-12.66300	5.26858	12.80000
-11.90630	5.26858	12.80000
-11.14950	5.26858	12.80000
-10.39270	5.26858	12.80000
-9.63597	5.26858	12.80000
-8.87920	5.26858	12.80000
-8.12244	5.26858	12.80000
-7.36567	5.26858	9.10000
-6.60891	5.26858	12.80000
-5.85215	5.26858	10.20000
-5.09538	5.26858	11.80000
-4.33862	5.26858	11.80000
-3.58185	5.26858	12.80000
-2.82509	5.26858	12.80000
-2.06832	5.26858	10.20000
-1.31156	5.26858	9.10000
-0.55480	5.26858	10.20000
0.20197	5.26858	8.56000
0.95873	5.26858	9.10000
1.71550	5.26858	10.20000
2.47226	5.26858	9.10000
3.22903	5.26858	11.80000
3.98579	5.26858	12.80000
4.74256	5.26858	12.80000
5.49932	5.26858	11.80000
6.25608	5.26858	12.80000
7.01285	5.26858	10.20000
7.76961	5.26858	12.80000
8.52638	5.26858	12.80000
9.28314	5.26858	12.80000
10.03990	5.26858	12.80000
10.79670	5.26858	12.80000
-12.66300	5.92137	12.80000
-11.90630	5.92137	11.80000
-11.14950	5.92137	12.80000
-10.39270	5.92137	12.80000
-9.63597	5.92137	12.80000
-8.87920	5.92137	12.80000
-8.12244	5.92137	12.80000
-7.36567	5.92137	12.80000
-6.60891	5.92137	7.49000
-5.85215	5.92137	6.96000
-5.09538	5.92137	10.20000
-4.33862	5.92137	11.80000
-3.58185	5.92137	12.80000
-2.82509	5.92137	11.80000
-2.06832	5.92137	11.80000
-1.31156	5.92137	12.80000
-0.55480	5.92137	12.80000
0.20197	5.92137	10.20000
0.95873	5.92137	11.80000
1.71550	5.92137	12.80000
2.47226	5.92137	12.80000
3.22903	5.92137	10.20000
3.98579	5.92137	12.80000
4.74256	5.92137	11.80000
5.49932	5.92137	12.80000
6.25608	5.92137	12.80000
7.01285	5.92137	12.80000
7.76961	5.92137	12.80000
8.52638	5.92137	11.80000
9.28314	5.92137	12.80000
10.03990	5.92137	12.80000
10.79670	5.92137	12.80000
-12.66300	6.57415	12.80000
-11.90630	6.57415	12.80000
